Timestamp;ND;I014_ND;TSD;I014_TSD;ENGLAND_WALES_DEMAND;EMBEDDED_WIND_GENERATION;EMBEDDED_WIND_CAPACITY;EMBEDDED_SOLAR_GENERATION;EMBEDDED_SOLAR_CAPACITY
2015-01-08 02:00:00.000;27820;27595;30012;30027;25678;2091;4040;0;6032
2015-01-08 02:30:00.000;27722;27484;29916;29926;25574;2000;4040;0;6032
2015-01-08 03:00:00.000;27333;27016;29529;29459;25140;2000;4040;0;6032
2015-01-08 03:30:00.000;26741;26389;28916;28917;24586;1882;4040;0;6032
2015-01-08 04:00:00.000;26364;26122;28527;28642;24258;1882;4040;0;6032
2015-01-08 04:30:00.000;26455;26262;28559;28762;24335;1738;4040;0;6032
2015-01-08 05:00:00.000;27275;27136;29255;29457;25138;1738;4040;0;6032
2015-01-08 05:30:00.000;28478;28427;30335;30482;26238;1713;4040;0;6032
2015-01-08 06:00:00.000;31712;31806;32519;32837;29232;1713;4040;0;6032
2015-01-08 06:30:00.000;35247;35306;35862;36044;32490;1567;4040;0;6032
2015-01-08 07:00:00.000;39520;39626;40244;40351;36394;1567;4040;0;6032
2015-01-08 07:30:00.000;41947;41854;42756;42661;38619;1562;4040;0;6032
2015-01-08 08:00:00.000;42915;42779;43784;43649;39460;1562;4040;0;6032
2015-01-08 08:30:00.000;42877;42699;43820;43641;39442;1600;4040;12;6032
2015-01-08 09:00:00.000;43632;43475;44545;44385;40188;1600;4040;51;6032
2015-01-08 09:30:00.000;44015;43862;45057;44909;40582;1519;4040;120;6032
2015-01-08 10:00:00.000;43880;43834;44957;44924;40445;1519;4040;289;6032
2015-01-08 10:30:00.000;43865;43530;44947;44612;40406;1574;4040;559;6032
2015-01-08 11:00:00.000;43527;43179;44665;44315;40022;1574;4040;946;6032
2015-01-08 11:30:00.000;43391;43135;44585;44328;39828;1635;4040;1300;6032
2015-01-08 12:00:00.000;43357;42986;44546;44168;39808;1635;4040;1520;6032
2015-01-08 12:30:00.000;42696;42400;43878;43583;39134;1680;4040;1640;6032
2015-01-08 13:00:00.000;42194;41964;43376;43147;38631;1680;4040;1590;6032
2015-01-08 13:30:00.000;41870;41585;43053;42770;38299;1690;4040;1520;6032
2015-01-08 14:00:00.000;41982;41747;43163;42928;38393;1690;4040;1290;6032
2015-01-08 14:30:00.000;42177;41840;43360;43025;38556;1659;4040;865;6032
2015-01-08 15:00:00.000;42314;41989;43500;43181;38649;1659;4040;429;6032
2015-01-08 15:30:00.000;43419;43261;44638;44484;39609;1579;4040;133;6032
2015-01-08 16:00:00.000;45473;45406;46596;46530;41420;1579;4040;42;6032
2015-01-08 16:30:00.000;48165;48029;49192;49060;43817;1510;4040;0;6032
2015-01-08 17:00:00.000;48962;48684;50108;49831;44547;1510;4040;0;6032
2015-01-08 17:30:00.000;48876;48562;50121;49806;44504;1490;4040;0;6032
2015-01-08 18:00:00.000;48685;48374;49932;49621;44395;1490;4040;0;6032
2015-01-08 18:30:00.000;48231;47902;49477;49149;44028;1628;4040;0;6032
2015-01-08 19:00:00.000;47243;46805;48488;48050;43173;1628;4040;0;6032
2015-01-08 19:30:00.000;45638;45108;46855;46326;41733;1754;4040;0;6032
2015-01-08 20:00:00.000;43981;43451;45023;44488;40200;1754;4040;0;6032
2015-01-08 20:30:00.000;41842;41316;42747;42219;38340;1907;4040;0;6032
2015-01-08 21:00:00.000;39792;39300;40532;40036;36473;1907;4040;0;6032
2015-01-08 21:30:00.000;37313;36840;38155;37681;34214;2142;4040;0;6032
2015-01-08 22:00:00.000;35331;34880;36112;35660;32325;2142;4040;0;6032
2015-01-08 22:30:00.000;33270;32802;33901;33430;30230;2345;4040;0;6032
2015-01-08 23:00:00.000;31215;30693;31839;31347;28278;2345;4040;0;6032
2015-01-08 23:30:00.000;29743;29416;30990;30835;26987;2151;4040;0;6032
2015-01-09 00:00:00.000;29214;28982;30857;30776;26520;2251;4040;0;6038
2015-01-09 00:30:00.000;29328;29145;31121;31054;26673;2548;4040;0;6038
2015-01-09 01:00:00.000;29035;28739;31174;31073;26391;2548;4040;0;6038
2015-01-09 01:30:00.000;28409;28095;30687;30533;25798;2650;4040;0;6038
2015-01-09 02:00:00.000;27841;27497;30325;30148;25256;2650;4040;0;6038
2015-01-09 02:30:00.000;27645;27301;30119;29927;24979;2303;4040;0;6038
2015-01-09 03:00:00.000;27238;26895;29598;29510;24543;2303;4040;0;6038
2015-01-09 03:30:00.000;26641;26362;29084;28959;23883;2240;4040;0;6038
2015-01-09 04:00:00.000;26185;25964;28623;28556;23495;2240;4040;0;6038
2015-01-09 04:30:00.000;26098;25986;28395;28561;23422;2391;4040;0;6038
2015-01-09 05:00:00.000;26674;26530;29090;29100;23978;2391;4040;0;6038
2015-01-09 05:30:00.000;27851;27811;29629;29780;25105;2441;4040;0;6038
2015-01-09 06:00:00.000;30926;30930;31883;31814;28071;2441;4040;0;6038
2015-01-09 06:30:00.000;34226;34295;34900;34960;31167;2696;4040;0;6038
2015-01-09 07:00:00.000;38391;38385;39051;39043;35063;2696;4040;0;6038
2015-01-09 07:30:00.000;40763;40594;41589;41424;37281;2706;4040;0;6038
2015-01-09 08:00:00.000;41579;41381;42602;42407;38027;2706;4040;45;6038
2015-01-09 08:30:00.000;41320;41068;42336;42086;37881;2590;4040;121;6038
2015-01-09 09:00:00.000;41710;41546;42735;42572;38267;2590;4040;336;6038
2015-01-09 09:30:00.000;41646;41437;42653;42445;38213;2632;4040;576;6038
2015-01-09 10:00:00.000;41280;41081;42226;42028;37853;2632;4040;967;6038
2015-01-09 10:30:00.000;41063;40866;41999;41803;37630;2544;4040;1190;6038
2015-01-09 11:00:00.000;41012;40822;41929;41737;37541;2544;4040;1350;6038
2015-01-09 11:30:00.000;40907;40706;41826;41625;37339;2477;4040;1330;6038
2015-01-09 12:00:00.000;41130;40952;42041;41866;37491;2477;4040;1220;6038
2015-01-09 12:30:00.000;41338;41129;42235;42024;37639;2366;4040;1050;6038
2015-01-09 13:00:00.000;41386;41214;42185;42013;37660;2366;4040;866;6038
2015-01-09 13:30:00.000;41599;41433;42466;42299;37863;2200;4040;535;6038
2015-01-09 14:00:00.000;41992;41838;42896;42740;38230;2200;4040;287;6038
2015-01-09 14:30:00.000;41992;41790;42919;42718;38223;1769;4040;154;6038
2015-01-09 15:00:00.000;42105;41837;43081;42816;38333;1769;4040;69;6038
2015-01-09 15:30:00.000;43130;42985;44166;44025;39362;1904;4040;34;6038
2015-01-09 16:00:00.000;45100;44987;46205;46092;41117;1904;4040;0;6038
2015-01-09 16:30:00.000;46581;46398;47578;47394;42434;2048;4040;0;6038
2015-01-09 17:00:00.000;47200;46918;48234;47954;42998;2048;4040;0;6038
2015-01-09 17:30:00.000;46815;46454;47989;47630;42669;2532;4040;0;6038
2015-01-09 18:00:00.000;46143;45725;47440;47021;42086;2532;4040;0;6038
2015-01-09 18:30:00.000;45055;44630;46357;45934;41099;2755;4040;0;6038
2015-01-09 19:00:00.000;43595;43182;44864;44450;39795;2755;4040;0;6038
2015-01-09 19:30:00.000;41913;41495;43076;42658;38269;2887;4040;0;6038
2015-01-09 20:00:00.000;40484;40076;41538;41125;36958;2887;4040;0;6038
2015-01-09 20:30:00.000;38604;38206;39553;39154;35310;2942;4040;0;6038
2015-01-09 21:00:00.000;37003;36504;37906;37409;33852;2942;4040;0;6038
2015-01-09 21:30:00.000;34978;34476;35765;35262;31980;2962;4040;0;6038
2015-01-09 22:00:00.000;33287;32889;34005;33605;30451;2962;4040;0;6038
2015-01-09 22:30:00.000;31910;31477;32579;32153;29086;2974;4040;0;6038
2015-01-09 23:00:00.000;29895;29461;30598;30488;27199;2974;4040;0;6038
2015-01-09 23:30:00.000;28678;28369;29352;29415;26096;2991;4040;0;6038
2015-01-10 00:00:00.000;28181;27921;28844;28937;25726;2865;4040;0;6043
2015-01-10 00:30:00.000;28449;28195;29177;29419;26010;3031;4040;0;6043
2015-01-10 01:00:00.000;27920;27608;29502;29663;25510;3031;4040;0;6043
2015-01-10 01:30:00.000;26911;26664;29093;29255;24574;2872;4040;0;6043
2015-01-10 02:00:00.000;25942;25865;28417;28871;23664;2872;4040;0;6043
2015-01-10 02:30:00.000;25770;25571;28039;28386;23475;2382;4040;0;6043
2015-01-10 03:00:00.000;25207;24940;27671;27945;22846;2382;4040;0;6043
2015-01-10 03:30:00.000;24503;24224;26976;27366;22105;2467;4040;0;6043
2015-01-10 04:00:00.000;23927;23658;26380;26779;21642;2467;4040;0;6043
2015-01-10 04:30:00.000;23748;23590;26182;26690;21510;2540;4040;0;6043
2015-01-10 05:00:00.000;23881;23734;26181;26831;21650;2540;4040;0;6043
2015-01-10 05:30:00.000;24179;24059;26364;26911;21911;2592;4040;0;6043
2015-01-10 06:00:00.000;25416;25360;27613;27792;23176;2592;4040;0;6043
2015-01-10 06:30:00.000;26658;26579;28195;28271;24397;2758;4040;0;6043
2015-01-10 07:00:00.000;28206;28131;28849;28993;25801;2758;4040;0;6043
2015-01-10 07:30:00.000;29551;29442;30165;30267;27111;3023;4040;0;6043
2015-01-10 08:00:00.000;31180;31084;31797;31700;28561;3023;4040;24;6043
2015-01-10 08:30:00.000;32838;32675;33454;33291;30111;3034;4040;90;6043
2015-01-10 09:00:00.000;34412;34210;35056;34853;31507;3034;4040;195;6043
2015-01-10 09:30:00.000;35327;35146;35941;35761;32313;2989;4040;381;6043
2015-01-10 10:00:00.000;36011;35815;36663;36467;32919;2989;4040;621;6043
2015-01-10 10:30:00.000;36290;36069;36942;36722;33127;3084;4040;795;6043
2015-01-10 11:00:00.000;36711;36464;37421;37171;33459;3084;4040;970;6043
2015-01-10 11:30:00.000;36687;36399;37411;37122;33284;3098;4040;1290;6043
2015-01-10 12:00:00.000;36536;36257;37364;37086;33134;3098;4040;1300;6043
2015-01-10 12:30:00.000;36244;35924;37141;36822;32807;3062;4040;1320;6043
2015-01-10 13:00:00.000;35868;35534;36779;36447;32490;3062;4040;1280;6043
2015-01-10 13:30:00.000;35540;35322;36382;36160;32202;2971;4040;1160;6043
2015-01-10 14:00:00.000;35517;35236;36430;36148;32250;2971;4040;949;6043
2015-01-10 14:30:00.000;35343;35152;36266;36076;32080;2863;4040;630;6043
2015-01-10 15:00:00.000;35812;35474;36735;36398;32500;2863;4040;324;6043
2015-01-10 15:30:00.000;36528;36240;37458;37169;33221;2762;4040;113;6043
2015-01-10 16:00:00.000;38401;38292;39379;39272;34924;2762;4040;33;6043
2015-01-10 16:30:00.000;41191;41150;42290;42249;37487;2608;4040;0;6043
2015-01-10 17:00:00.000;43044;42885;44290;44125;39228;2608;4040;0;6043
2015-01-10 17:30:00.000;43554;43268;44831;44538;39758;2480;4040;0;6043
2015-01-10 18:00:00.000;43336;43026;44597;44284;39604;2480;4040;0;6043
2015-01-10 18:30:00.000;42537;42178;43781;43418;38832;2423;4040;0;6043
2015-01-10 19:00:00.000;41086;40672;42273;41858;37559;2423;4040;0;6043
2015-01-10 19:30:00.000;39298;38886;40355;39945;35912;2400;4040;0;6043
2015-01-10 20:00:00.000;38033;37639;38971;38576;34724;2400;4040;0;6043
2015-01-10 20:30:00.000;36857;36525;37704;37372;33710;2394;4040;0;6043
2015-01-10 21:00:00.000;35632;35259;36429;36055;32565;2394;4040;0;6043
2015-01-10 21:30:00.000;34146;33766;34797;34419;31201;2427;4040;0;6043
2015-01-10 22:00:00.000;32866;32458;33477;33070;30001;2427;4040;0;6043
2015-01-10 22:30:00.000;31884;31490;32496;32102;28989;2473;4040;0;6043
2015-01-10 23:00:00.000;30243;29828;30861;30448;27425;2473;4040;0;6043
2015-01-10 23:30:00.000;29049;28755;29669;29376;26370;2526;4040;0;6043
2015-01-11 00:00:00.000;28710;28476;29329;29096;26165;2505;4040;0;6048
2015-01-11 00:30:00.000;28793;28563;29410;29182;26378;2550;4040;0;6048
2015-01-11 01:00:00.000;28271;27958;28966;28591;25948;2550;4040;0;6048
2015-01-11 01:30:00.000;27222;26934;28325;28007;25027;2577;4040;0;6048
2015-01-11 02:00:00.000;26380;26163;27777;27732;24291;2577;4040;0;6048
2015-01-11 02:30:00.000;26132;25943;27767;27595;24024;2568;4040;0;6048
2015-01-11 03:00:00.000;25528;25325;27627;27621;23391;2568;4040;0;6048
2015-01-11 03:30:00.000;24796;24601;27195;27159;22636;2572;4040;0;6048
2015-01-11 04:00:00.000;24276;24115;26661;26657;22084;2572;4040;0;6048
2015-01-11 04:30:00.000;24014;23852;26391;26495;21831;2458;4040;0;6048
2015-01-11 05:00:00.000;23916;23766;26281;26395;21743;2458;4040;0;6048
2015-01-11 05:30:00.000;24127;23997;26462;26593;21908;2428;4040;0;6048
2015-01-11 06:00:00.000;24831;24743;27047;27219;22605;2428;4040;0;6048
2015-01-11 06:30:00.000;25495;25360;27392;27468;23263;2442;4040;0;6048
2015-01-11 07:00:00.000;26395;26298;27568;27719;24086;2442;4040;0;6048
2015-01-11 07:30:00.000;27148;27002;28070;28148;24847;2425;4040;0;6048
2015-01-11 08:00:00.000;28365;28293;28985;28910;25916;2425;4040;54;6048
2015-01-11 08:30:00.000;30228;30123;30842;30736;27638;2357;4040;252;6048
2015-01-11 09:00:00.000;32081;31995;32697;32610;29295;2357;4040;546;6048
2015-01-11 09:30:00.000;33581;33338;34192;33950;30663;2355;4040;876;6048
2015-01-11 10:00:00.000;34885;34483;35496;35096;31795;2355;4040;1090;6048
2015-01-11 10:30:00.000;35652;35256;36264;35868;32436;2385;4040;1240;6048
2015-01-11 11:00:00.000;36035;35832;36649;36444;32679;2385;4040;1310;6048
2015-01-11 11:30:00.000;36495;36277;37158;36942;33021;2480;4040;1340;6048
2015-01-11 12:00:00.000;37152;36958;37829;37636;33615;2480;4040;1240;6048
2015-01-11 12:30:00.000;37602;37364;38354;38118;34015;2482;4040;1120;6048
2015-01-11 13:00:00.000;37738;37483;38493;38223;34193;2482;4040;852;6048
2015-01-11 13:30:00.000;37801;37544;38541;38285;34289;2540;4040;595;6048
2015-01-11 14:00:00.000;37919;37662;38766;38512;34451;2540;4040;431;6048
2015-01-11 14:30:00.000;38004;37765;38889;38651;34560;2582;4040;287;6048
2015-01-11 15:00:00.000;38566;38399;39458;39292;35128;2582;4040;148;6048
2015-01-11 15:30:00.000;39631;39494;40475;40337;36127;2498;4040;64;6048
2015-01-11 16:00:00.000;41415;41353;42317;42256;37695;2498;4040;82;6048
2015-01-11 16:30:00.000;43488;43454;44430;44394;39585;2506;4040;0;6048
2015-01-11 17:00:00.000;44489;44320;45540;45366;40523;2506;4040;0;6048
2015-01-11 17:30:00.000;44214;44000;45338;45121;40302;2542;4040;0;6048
2015-01-11 18:00:00.000;43635;43363;44788;44515;39848;2542;4040;0;6048
2015-01-11 18:30:00.000;42578;42275;43670;43367;38873;2536;4040;0;6048
2015-01-11 19:00:00.000;41381;41068;42391;42079;37794;2536;4040;0;6048
2015-01-11 19:30:00.000;40181;39828;41125;40770;36687;2499;4040;0;6048
2015-01-11 20:00:00.000;39072;38652;39938;39513;35611;2499;4040;0;6048
2015-01-11 20:30:00.000;37384;37002;38208;37824;34131;2466;4040;0;6048
2015-01-11 21:00:00.000;35904;35519;36663;36278;32789;2466;4040;0;6048
2015-01-11 21:30:00.000;34036;33672;34750;34381;31116;2457;4040;0;6048
2015-01-11 22:00:00.000;32371;31970;33018;32613;29581;2457;4040;0;6048
2015-01-11 22:30:00.000;30467;30104;31086;30721;27714;2463;4040;0;6048
2015-01-11 23:00:00.000;28228;27913;29277;28846;25654;2463;4040;0;6048
2015-01-11 23:30:00.000;26901;26695;28110;27886;24495;2504;4040;0;6048
2015-01-12 00:00:00.000;26722;26618;28267;28128;24425;2636;4040;0;6054
2015-01-12 00:30:00.000;27038;26950;28756;28393;24784;2430;4040;0;6054
2015-01-12 01:00:00.000;26995;26832;28677;28465;24736;2430;4040;0;6054
2015-01-12 01:30:00.000;26389;26178;28167;27793;24164;2586;4040;0;6054
2015-01-12 02:00:00.000;25937;25751;28010;28008;23771;2586;4040;0;6054
2015-01-12 02:30:00.000;25758;25578;27903;27862;23556;2674;4040;0;6054
2015-01-12 03:00:00.000;25310;25111;27341;27147;23082;2674;4040;0;6054
2015-01-12 03:30:00.000;24902;24725;26918;26845;22653;2762;4040;0;6054
2015-01-12 04:00:00.000;24575;24420;26578;26543;22405;2762;4040;0;6054
2015-01-12 04:30:00.000;24664;24535;26662;26534;22529;2926;4040;0;6054
2015-01-12 05:00:00.000;25457;25403;27071;27132;23230;2926;4040;0;6054
2015-01-12 05:30:00.000;26848;26871;27812;27823;24509;2850;4040;0;6054
2015-01-12 06:00:00.000;30184;30416;30804;31035;27594;2850;4040;0;6054
2015-01-12 06:30:00.000;33738;34048;34356;34686;30883;2797;4040;0;6054
2015-01-12 07:00:00.000;38095;38247;38702;38857;34836;2797;4040;0;6054
2015-01-12 07:30:00.000;40520;40482;41185;41149;37053;2770;4040;0;6054
2015-01-12 08:00:00.000;41407;41367;42302;42264;37883;2770;4040;56;6054
2015-01-12 08:30:00.000;41239;41283;42107;42146;37764;2825;4040;68;6054
2015-01-12 09:00:00.000;41930;42084;42799;42951;38421;2825;4040;129;6054
2015-01-12 09:30:00.000;42524;42395;43451;43320;38988;2791;4040;204;6054
2015-01-12 10:00:00.000;42689;42494;43652;43464;39076;2791;4040;309;6054
2015-01-12 10:30:00.000;42898;42716;43890;43709;39299;2724;4040;393;6054
2015-01-12 11:00:00.000;43162;42959;44315;44110;39485;2724;4040;456;6054
2015-01-12 11:30:00.000;43220;43028;44417;44228;39499;2676;4040;494;6054
2015-01-12 12:00:00.000;43438;43200;44679;44443;39701;2676;4040;495;6054
2015-01-12 12:30:00.000;43393;43160;44634;44405;39622;2578;4040;462;6054
2015-01-12 13:00:00.000;43345;43099;44586;44344;39637;2578;4040;437;6054
2015-01-12 13:30:00.000;43339;43035;44582;44282;39646;2378;4040;376;6054
2015-01-12 14:00:00.000;43413;43160;44676;44428;39764;2378;4040;275;6054
2015-01-12 14:30:00.000;43325;43078;44589;44346;39690;2100;4040;190;6054
2015-01-12 15:00:00.000;43475;43302;44739;44567;39857;2100;4040;105;6054
2015-01-12 15:30:00.000;44675;44655;45935;45912;41000;1827;4040;39;6054
2015-01-12 16:00:00.000;46758;46839;47990;48072;42864;1827;4040;18;6054
2015-01-12 16:30:00.000;49199;49250;50388;50433;44977;1603;4040;0;6054
2015-01-12 17:00:00.000;49857;49824;51113;51076;45544;1603;4040;0;6054
2015-01-12 17:30:00.000;49682;49574;50963;50854;45415;1452;4040;0;6054
2015-01-12 18:00:00.000;49272;49129;50552;50409;45137;1452;4040;0;6054
2015-01-12 18:30:00.000;48445;48255;49726;49539;44345;1540;4040;0;6054
2015-01-12 19:00:00.000;47122;46877;48362;48119;43154;1540;4040;0;6054
2015-01-12 19:30:00.000;45605;45288;46838;46519;41745;1606;4040;0;6054
2015-01-12 20:00:00.000;43989;43596;45225;44831;40227;1606;4040;0;6054
2015-01-12 20:30:00.000;42233;41822;43493;43078;38726;1640;4040;0;6054
2015-01-12 21:00:00.000;40056;39529;41249;40719;36745;1640;4040;0;6054
2015-01-12 21:30:00.000;37612;37125;38804;38318;34549;1665;4040;0;6054
2015-01-12 22:00:00.000;35462;34923;36653;36115;32563;1665;4040;0;6054
2015-01-12 22:30:00.000;33346;32915;34420;33983;30481;1662;4040;0;6054
2015-01-12 23:00:00.000;30936;30555;31951;31613;28234;1662;4040;0;6054
2015-01-12 23:30:00.000;29391;29145;31118;30908;26825;1669;4040;0;6054
2015-01-13 00:00:00.000;29234;29010;31068;30850;26724;1684;4040;0;6059
2015-01-13 00:30:00.000;29473;29297;31548;31394;26967;1680;4040;0;6059
2015-01-13 01:00:00.000;29263;28932;31476;31145;26698;1680;4040;0;6059
2015-01-13 01:30:00.000;28639;28410;30859;30636;26056;1642;4040;0;6059
2015-01-13 02:00:00.000;28249;27940;30442;30194;25676;1642;4040;0;6059
2015-01-13 02:30:00.000;28098;27862;30134;30074;25466;1584;4040;0;6059
2015-01-13 03:00:00.000;27657;27413;29925;29862;25005;1584;4040;0;6059
2015-01-13 03:30:00.000;27172;26918;29485;29428;24544;1587;4040;0;6059
2015-01-13 04:00:00.000;26733;26536;29067;29022;24196;1587;4040;0;6059
2015-01-13 04:30:00.000;26628;26580;28918;29039;24170;1578;4040;0;6059
2015-01-13 05:00:00.000;27247;27171;29365;29281;24807;1578;4040;0;6059
2015-01-13 05:30:00.000;28566;28526;30628;30583;26007;1521;4040;0;6059
2015-01-13 06:00:00.000;31908;32002;33153;33125;29083;1521;4040;0;6059
2015-01-13 06:30:00.000;35417;35554;36030;36172;32391;1548;4040;0;6059
2015-01-13 07:00:00.000;39784;39894;40620;40734;36371;1548;4040;0;6059
2015-01-13 07:30:00.000;42250;42162;43153;43062;38610;1496;4040;0;6059
2015-01-13 08:00:00.000;42879;42664;43927;43714;39143;1496;4040;25;6059
2015-01-13 08:30:00.000;42531;42329;43692;43497;38885;1477;4040;129;6059
2015-01-13 09:00:00.000;42934;42774;44078;43925;39242;1477;4040;502;6059
2015-01-13 09:30:00.000;42932;42744;44091;43907;39206;1520;4040;898;6059
2015-01-13 10:00:00.000;42836;42644;43993;43805;39042;1520;4040;1170;6059
2015-01-13 10:30:00.000;42901;42743;44059;43906;39064;1444;4040;1200;6059
2015-01-13 11:00:00.000;43175;43010;44406;44245;39302;1444;4040;1150;6059
2015-01-13 11:30:00.000;43427;43278;44675;44529;39539;1487;4040;998;6059
2015-01-13 12:00:00.000;43802;43652;45050;44903;39926;1487;4040;945;6059
2015-01-13 12:30:00.000;43930;43727;45180;44979;40022;1614;4040;968;6059
2015-01-13 13:00:00.000;43841;43642;45086;44889;40002;1614;4040;991;6059
2015-01-13 13:30:00.000;43805;43596;44997;44792;39991;1729;4040;869;6059
2015-01-13 14:00:00.000;43692;43492;44909;44712;39921;1729;4040;805;6059
2015-01-13 14:30:00.000;43495;43290;44740;44537;39752;1783;4040;715;6059
2015-01-13 15:00:00.000;43570;43420;44815;44667;39777;1783;4040;451;6059
2015-01-13 15:30:00.000;44475;44477;45717;45721;40630;1766;4040;154;6059
2015-01-13 16:00:00.000;46192;46248;47462;47520;42107;1766;4040;25;6059
2015-01-13 16:30:00.000;48501;48625;49732;49856;44168;1754;4040;0;6059
2015-01-13 17:00:00.000;49143;49109;50455;50421;44760;1754;4040;0;6059
2015-01-13 17:30:00.000;48791;48737;50105;50053;44478;1760;4040;0;6059
2015-01-13 18:00:00.000;48673;48609;49988;49927;44448;1760;4040;0;6059
2015-01-13 18:30:00.000;48491;48407;49804;49727;44296;1754;4040;0;6059
2015-01-13 19:00:00.000;47705;47448;49019;48762;43596;1754;4040;0;6059
2015-01-13 19:30:00.000;46372;46049;47680;47357;42386;1714;4040;0;6059
2015-01-13 20:00:00.000;45035;44705;46288;45960;41107;1714;4040;0;6059
2015-01-13 20:30:00.000;43300;42909;44435;44043;39623;1662;4040;0;6059
2015-01-13 21:00:00.000;41390;40951;42419;41976;37866;1662;4040;0;6059
